PassengerId,CryoSleep,Age,VIP,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,RoomService_z,FoodCourt_z,ShoppingMall_z,Spa_z,VRDeck_z
0136_01,False,47.0,0.0,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.18623129459408597,-0.019071441369759495,-0.07286250429932947,-0.24839922257094882,-0.2144926845280281
0138_01,True,13.0,0.0,Fayene Gambs,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0138_02,False,34.0,0.0,Monah Gambs,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2672242963480387,-0.2835623212987354,0.2304724276126745,-0.08046882468974255
0139_01,True,35.0,0.0,Charda Myling,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0140_01,True,24.0,0.0,Evaley Mejiaddox,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0140_02,False,26.0,0.0,Verney Whitakers,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.3330572858681625,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,0.14437383490738126
0141_01,False,31.0,0.0,Pyrohs Harte,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.12135690662458956,-0.2706103380711169,-0.2629881601274078
0144_01,False,20.0,0.0,Guadae Dayers,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.01781814412239445,0.06760404036694113,-0.2706103380711169,-0.2629881601274078
0146_01,False,56.0,0.0,Verly Wolferguson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0147_01,True,50.0,0.0,Samie Hubbarrison,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0148_01,False,42.0,0.0,Corsh Pashe,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.289880559489565,-0.2810105660690542,-0.26684011360036985,-0.2706103380711169,-0.195976230208265
0149_01,True,,0.0,Billya Hubbarrison,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0151_01,True,38.0,0.0,Shanie Simson,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0152_01,False,41.0,0.0,Andan Estron,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,0.2722255433057458
0160_01,False,22.0,0.0,Gory Atkinney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.902919348610472,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2092022690080958
0163_01,True,26.0,0.0,Kabiton Hetforhaft,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0163_02,True,17.0,0.0,Scharab Hetforhaft,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0164_01,False,57.0,0.0,Fany Hutchinton,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.25738745576529787,0.776772310707045,-0.2835623212987354,-0.2706103380711169,-0.14395381092893045
0164_02,True,17.0,0.0,Ianya Hutchinton,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0165_01,True,35.0,,Graven Anche,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0167_01,True,13.0,0.0,Miten Floaf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0167_02,False,27.0,0.0,Rios Floaf,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.733471096152652,-0.2810105660690542,-0.20329572434658075,-0.251064556430969,-0.142190339088953
0169_01,True,31.0,0.0,Wandy Fisherry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0170_01,False,24.0,0.0,Mollie Mcmahoney,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.07426407704963126,0.23695610650619695
0171_01,True,19.0,0.0,Coracy Gordanieves,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0172_01,True,32.0,0.0,Hanna Johnshines,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0173_01,False,58.0,0.0,Hilip Grifford,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,0.3362383282582312,-0.2835623212987354,-0.2661681149710833,-0.2629881601274078
0174_01,False,21.0,0.0,Doryn Lambles,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.10142127184272806,-0.2810105660690542,-0.2568067889813505,-0.16843920677034382,-0.10868437412938162
0177_01,False,38.0,0.0,Toperon Iniouser,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,6.202296094550331,-0.28189010052889885,13.029405623429517,1.598356366968782
0178_01,False,38.0,0.0,Wees Knik,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,4.835576931042294,-0.2810105660690542,-0.014334777355050055,-0.24573388871092866,-0.15806158564874997
0179_01,False,19.0,0.0,Elaney Webstephrey,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3315715386884762,-0.14377451748258163,0.8418422568012661,-0.26883344883110344,-0.25328906500753184
0179_02,False,0.0,0.0,Raque Webstephrey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0179_03,False,3.0,0.0,Sallyl Webstephrey,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0181_01,False,20.0,0.0,Nancis Brighttt,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.27854565898922573,-0.004965396689106919,-0.18186845548844544
0182_01,True,24.0,0.0,Ksorab Disight,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0183_01,False,37.0,0.0,Stany Weaves,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3073481646727445,-0.18951986701140583,0.428803726651637,-0.2706103380711169,-0.05842542669002453
0186_01,False,25.0,0.0,Camiet Shephendry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.23921992525349908,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,0.5799513793818093
0188_01,True,56.0,0.0,Branda Romez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0189_01,False,49.0,0.0,Helly Booters,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.205912785981868,-0.27913062019800666,0.3869982074057231,-0.09114452482975899,-0.17657803996851312
0190_01,True,11.0,0.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0192_01,True,1.0,0.0,Tance Adavisons,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0192_02,False,8.0,0.0,Robyny Adavisons,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0192_03,False,39.0,0.0,Lilace Adavisons,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.26684011360036985,0.5272129306949197,-0.2629881601274078
0193_01,True,2.0,0.0,Sps Raf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0193_02,False,23.0,0.0,Frook Raf,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.27018455514004297,0.6818022945760894,-0.2629881601274078
0193_03,False,0.0,0.0,Goles Raf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0195_01,False,39.0,0.0,Bar Floaf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2815826160847326,-0.2810105660690542,1.1662530861495577,-0.2706103380711169,-0.2629881601274078
0196_01,False,25.0,0.0,Caper Emead,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1.2596013419699004,-0.2810105660690542,0.9187644122137476,-0.2706103380711169,-0.2568160086874867
0197_01,False,36.0,0.0,Astrak Dissper,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,0.3280918961503584,-0.2835623212987354,0.43570313483422735,0.24400999386610672
0198_01,True,52.0,0.0,Jeroy Cookson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0199_01,True,18.0,0.0,Regana Morrows,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0200_01,True,15.0,0.0,Elia Colomonson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0201_01,True,35.0,0.0,Kaffias Bacistion,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0201_02,True,47.0,0.0,Edaruma Bacistion,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0202_01,True,45.0,0.0,Pomera Embleng,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0202_02,False,,0.0,Vegas Embleng,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.3330854995644595,1.2436255353505248,-0.2835623212987354,0.5094440382947854,0.12762085242759558
0203_01,True,51.0,0.0,Ancham Heateele,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0205_01,False,29.0,0.0,Carma Oneiles,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.27975726882168916,-0.17319575048952277,-0.2706103380711169,0.35863566346464043
0206_01,False,,0.0,Nuson Brugashed,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.330057577812493,0.7968250666648857,-0.26349567206069674,0.7288898594364457,-0.15541637788878382
0207_01,True,19.0,0.0,Thony Mcfaddennon,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0210_01,True,24.0,0.0,Arraid Inicont,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0211_01,False,29.0,0.0,Pebuts Appie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0325072105724156,-0.2803839174453717,-0.05446807583112737,-0.2706103380711169,-0.2629881601274078
0211_02,True,11.0,0.0,Corsh Appie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
0211_03,False,17.0,0.0,Picers Date,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.9507533232693212,-0.2810105660690542,0.22980945504108696,-0.10891341722989342,-0.2629881601274078
