PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown
0220_06,False,G/37/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,True,False,False,False,True,False,False,False
0220_07,True,G/37/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,True,False,False,False,False,False,True,False
0221_01,False,E/13/S,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,False,False,True,False,True,False,False,False
0221_02,False,E/13/S,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,False,False,True,False,False,False,True,False
0221_03,False,E/13/S,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,False,False,True,False,False,False,True,False
0221_04,True,E/13/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,False,False,True,False,False,False,True,False
0221_05,False,E/13/S,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,False,False,True,False,False,False,True,False
0221_06,False,E/13/S,16.0,0.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,False,False,True,False,False,False,True,False
0221_07,True,E/13/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,False,False,True,False,False,False,True,False
0222_01,False,F/41/S,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,False,False,True,False,False,False,True,False
0222_02,True,F/41/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,False,False,True,False,False,False,True,False
0222_03,True,E/14/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,False,False,True,False,False,False,True,False
0223_01,False,G/35/S,21.0,0.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,True,False,False,False,False,False,True,False
0224_01,False,F/42/S,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,False,False,True,False,False,False,True,False
0225_01,True,G/38/P,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,True,False,False,False,False,True,False,False
0229_01,False,F/43/S,24.0,0.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,True,False,False,False,False,False,True,False
0231_01,False,F/44/S,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,False,False,True,False,False,False,True,False
0232_01,True,G/36/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,False,True,False,False,False,False,True,False,False
0233_01,False,F/45/S,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,False,False,True,False,False,False,True,False
0234_01,False,F/50/P,43.0,0.0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,False,True,False,False,False,False,False,True,False
0237_01,True,B/11/P,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,False,True,False,False,False,False,True,False
0239_01,False,,37.0,0.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,False,False,False,True,False,False,False,True,False
0240_01,True,F/52/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,False,False,True,False,False,False,True,False
0241_01,False,E/11/P,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,False,False,True,False,False,True,False,False,False
0242_01,False,F/46/S,18.0,0.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,False,False,False,False,True,False,False,True,False
0243_01,True,G/37/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,True,False,False,False,False,False,True,False
0244_01,True,,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,False,False,True,False,False,False,True,False
0244_02,True,F/47/S,14.0,False,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,False,False,True,False,True,False,False,False
0245_01,False,C/6/P,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,False,True,False,False,True,False,False,False
0245_02,False,C/6/P,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,False,True,False,False,False,False,True,False
0246_01,False,D/8/P,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,False,False,True,False,False,False,True,False
0248_01,False,C/10/S,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,False,True,False,False,False,False,True,False
0250_01,True,G/38/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,False,True,False,False,False,False,True,False,False
0251_01,True,C/11/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,False,False,False,True,True,False,False,False
0252_01,False,F/53/P,30.0,0.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,True,False,False,False,False,False,True,False
0253_01,False,G/42/P,29.0,0.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,True,False,False,False,False,False,True,False
0254_01,False,F/54/P,21.0,0.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,True,False,False,False,False,False,True,False
0255_01,True,A/3/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,False,True,False,False,False,False,True,False
0257_01,False,F/49/S,21.0,0.0,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,False,False,False,True,False,True,False,False,False
0257_02,True,F/49/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,False,False,True,False,False,False,True,False
0258_01,False,F/50/S,22.0,0.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,True,False,False,False,False,False,True,False
0260_01,False,E/16/S,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,False,True,False,False,False,False,True,False
0261_01,False,F/56/P,26.0,0.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,True,False,False,False,False,False,True,False
0263_01,True,G/43/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,True,False,False,False,False,False,True,False
0265_01,True,D/8/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,True,False,True,False,False,False,False,True,False
0267_01,False,F/51/S,13.0,0.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,True,False,False,False,False,False,True,False
0269_01,False,F/52/S,47.0,0.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,True,False,False,False,True,False,False,False
0270_01,False,F/59/P,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,True,False,False,False,False,False,True,False
0275_01,True,D/9/S,,0.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,False,True,False,False,True,False,False,False
0277_01,False,F/61/P,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,True,False,False,False,True,False,False,False
0278_01,False,,35.0,0.0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,False,True,False,False,False,False,False,True,False
0278_02,False,G/45/P,45.0,0.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,True,False,False,False,False,False,True,False
0281_01,False,F/63/P,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,True,False,False,False,False,False,True,False
0282_01,False,F/54/S,21.0,0.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,True,False,False,False,False,False,True,False
0283_01,True,G/46/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,True,False,False,False,False,True,False,False
0283_02,False,F/64/P,22.0,0.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,True,False,False,False,False,False,True,False
0285_01,True,E/16/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,False,True,False,False,False,False,True,False
0285_02,True,E/16/P,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,False,True,False,False,True,False,False,False
0286_01,False,F/65/P,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,False,True,False,False,False,True,False,False,False
0287_01,True,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True,False,True,False,False,True,False,False,False
0287_02,False,B/12/P,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,False,False,True,False,False,False,False,True,False
0288_01,False,F/55/S,19.0,0.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,False,True,False,False,False,True,False,False,False
0289_01,True,C/12/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,False,True,False,False,True,False,False,False
0290_01,False,B/7/S,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,True,False,True,False,False,True,False,False,False
0290_02,True,B/7/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,False,True,False,False,False,False,True,False
0290_03,True,B/7/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,False,True,False,False,False,False,True,False
0290_04,False,B/7/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,False,True,False,False,True,False,False,False
0291_01,False,D/10/S,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,True,False,True,False,False,False,False,True,False
0294_01,True,B/8/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True,False,True,False,False,False,False,True,False
0297_01,False,G/47/P,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,True,True,False,False,False,False,False,True,False
0298_01,True,A/3/P,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,False,True,False,False,True,False,False,False
0301_01,True,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False,True,False,False,False,False,False,True,False
0302_01,False,F/67/P,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False,True,False,False,False,False,False,True,False
0303_01,True,G/41/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,False,False,False,True,False,False,True,False
0304_01,False,E/18/S,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False,False,True,False,False,False,False,True,False
0305_01,False,C/7/P,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False,False,True,False,False,True,False,False,False
0306_01,False,E/19/S,23.0,0.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False,True,False,False,False,False,False,True,False
0307_01,False,F/59/S,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True,True,False,False,False,False,False,True,False
0309_01,False,F/60/S,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False,True,False,False,False,False,False,True,False
0310_01,False,,67.0,0.0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,False,False,True,False,False,False,False,True,False
0313_01,False,F/68/P,60.0,0.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True,True,False,False,False,False,True,False,False
0313_02,True,G/50/P,,0.0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True,True,False,False,False,True,False,False,False
0313_03,False,F/68/P,49.0,0.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True,True,False,False,False,True,False,False,False
0313_04,False,G/50/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,True,False,False,False,True,False,False,False
0314_01,False,G/51/P,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False,True,False,False,False,True,False,False,False
0315_01,True,G/42/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,False,False,False,True,False,True,False,False
0316_01,False,B/9/S,24.0,0.0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,True,False,True,False,False,False,False,True,False
0316_02,True,B/9/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True,False,True,False,False,False,False,True,False
0320_01,False,G/44/S,18.0,0.0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,False,True,False,False,False,False,False,True,False
0320_02,False,G/44/S,21.0,0.0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,False,True,False,False,False,False,False,True,False
0321_01,False,F/61/S,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,False,False,False,False,True,False,False,True,False
0322_01,True,G/45/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,True,False,False,False,False,True,False,False
0324_01,True,G/53/P,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,True,False,False,False,True,False,False,False
0326_01,True,G/47/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,True,False,False,False,False,False,True,False
0327_01,False,,19.0,0.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,True,True,False,False,False,False,False,True,False
0330_01,False,C/14/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,False,True,False,False,False,False,True,False
0330_02,False,C/14/S,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,,True,False,True,False,False,False,False,True,False
0330_03,False,C/14/S,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False,False,True,False,False,False,False,True,False
0331_01,False,F/72/P,25.0,0.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False,True,False,False,False,False,False,True,False
0333_01,True,F/73/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,False,False,True,False,True,False,False,False
0334_01,False,F/62/S,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False,False,False,True,False,False,False,True,False
0336_01,False,F/74/P,44.0,0.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,False,True,False,False,False,False,False,True,False
0337_01,True,F/63/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,False,False,True,False,True,False,False,False
0337_02,False,F/63/S,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,True,False,False,True,False,False,False,True,False
0337_03,False,F/63/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,True,False,True,False,False,False
0338_01,True,G/48/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True,True,False,False,False,False,False,True,False
0340_01,True,B/10/S,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,False,True,False,False,True,False,False,False
0341_01,True,G/57/P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,True,False,False,False,False,True,False,False
0343_01,False,F/76/P,31.0,0.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,False,True,False,False,False,False,True,False,False
0345_01,True,E/21/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,False,False,True,False,False,False,True,False
0346_01,True,G/59/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,True,False,False,False,True,False,False,False
0347_01,False,F/64/S,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,False,False,False,True,False,False,False,True,False
0348_01,False,D/12/P,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,True,False,False,True,False,False,False,True,False
0348_02,False,,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,True,False,False,True,False,False,False,True,False
0350_01,True,G/60/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True,True,False,False,False,False,True,False,False
0352_01,False,F/78/P,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,False,False,False,True,False,False,False,True,False
0355_01,True,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,True,True,False,False,False,False,False,True,False
0356_01,True,B/15/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True,False,True,False,False,True,False,False,False
0357_01,False,F/65/S,41.0,0.0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,False,True,False,False,False,False,False,True,False
0358_01,True,G/50/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True,True,False,False,False,False,False,True,False
0358_02,True,G/50/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True,True,False,False,False,False,True,False,False
0359_01,False,F/66/S,26.0,0.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,False,True,False,False,False,False,True,False,False
0360_01,False,F/67/S,15.0,0.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,False,True,False,False,False,False,False,True,False
0361_01,False,F/68/S,33.0,0.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,True,True,False,False,False,True,False,False,False
0365_01,False,G/51/S,,0.0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,False,True,False,False,False,True,False,False,False
0368_01,False,F/82/P,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,False,False,False,True,False,False,False,True,False
0368_02,True,F/82/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,True,False,False,True,False,False,False,True,False
0369_01,False,G/53/S,24.0,0.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True,True,False,False,False,False,False,True,False
0370_01,False,F/83/P,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,False,True,False,False,False,False,False,True,False
0371_01,True,F/84/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True,False,False,True,False,False,False,True,False
0372_01,False,F/85/P,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,,False,True,False,False,False,False,False,True,False
0373_01,True,G/62/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False,True,False,False,False,False,False,True,False
0375_01,False,E/22/P,20.0,0.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,False,True,False,False,False,False,False,True,False
0376_01,False,G/54/S,22.0,0.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,True,True,False,False,False,False,False,True,False
0377_01,False,C/15/S,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,False,False,True,False,False,True,False,False,False
0378_01,False,B/11/S,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,False,False,True,False,False,True,False,False,False
0378_02,True,B/11/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True,False,True,False,False,True,False,False,False
0378_03,False,B/11/S,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,False,False,True,False,False,False,False,True,False
0378_04,True,B/11/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True,False,True,False,False,False,False,True,False
0378_05,True,B/11/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True,False,True,False,False,False,False,True,False
0378_06,False,B/11/S,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,False,False,True,False,False,False,False,True,False
0378_07,True,B/11/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True,False,True,False,False,False,False,True,False
0379_01,False,G/63/P,31.0,0.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,True,True,False,False,False,False,False,True,False
0380_01,True,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,True,False,True,False,False,True,False,False,False
0381_01,True,B/16/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True,False,True,False,False,True,False,False,False
0381_02,True,B/16/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,True,False,True,False,False,True,False,False,False
0382_01,False,G/64/P,23.0,0.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,False,False,False,False,True,False,False,False,True
0383_01,False,G/55/S,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,False,True,False,False,False,False,False,True,False
0383_02,True,G/55/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False,True,False,False,False,False,True,False,False
0384_01,False,G/56/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,True,True,False,False,False,True,False,False,False
0384_02,False,G/56/S,14.0,0.0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,True,True,False,False,False,False,False,True,False
0385_01,False,G/65/P,23.0,0.0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,False,True,False,False,False,False,False,True,False
0387_01,True,G/66/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Verek Merce,False,True,False,False,False,False,False,True,False
0388_01,True,G/57/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,False,True,False,False,False,False,False,True,False
0389_01,False,E/23/P,18.0,0.0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,False,True,False,False,False,False,False,True,False
0391_01,False,C/9/P,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,True,False,True,False,False,False,True,False,False
0392_01,False,E/24/P,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,False,True,False,False,False,False,False,True,False
0395_01,False,B/17/P,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,False,False,True,False,False,True,False,False,False
0395_02,False,B/17/P,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,False,False,True,False,False,True,False,False,False
0396_01,True,G/59/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,True,True,False,False,False,False,False,True,False
0397_01,True,F/69/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True,False,False,True,False,False,False,True,False
0398_01,False,D/13/S,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,False,False,False,True,False,False,False,True,False
0401_01,False,D/14/S,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,False,False,False,True,False,False,False,True,False
0401_02,False,D/14/S,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,False,False,False,True,False,False,False,True,False
0402_01,True,D/15/S,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Teron Sageng,True,False,False,False,True,True,False,False,False
0403_01,False,D/13/P,43.0,1.0,353.0,896.0,0.0,0.0,2.0,Push Wate,True,False,False,True,False,False,False,True,False
0405_01,False,F/89/P,17.0,0.0,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,False,True,False,False,False,True,False,False,False
0407_01,False,G/69/P,23.0,0.0,0.0,21.0,0.0,0.0,1699.0,Dandy Mirez,False,True,False,False,False,False,False,True,False
0407_02,False,F/90/P,20.0,0.0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,False,True,False,False,False,False,False,True,False
0407_03,True,G/69/P,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,False,True,False,False,False,False,False,True,False
0408_01,False,E/25/P,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,False,False,False,True,False,False,False,True,False
0409_01,False,F/71/S,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,False,False,False,True,False,False,False,True,False
0410_01,False,F/72/S,21.0,0.0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,False,True,False,False,False,True,False,False,False
0411_01,False,F/91/P,16.0,0.0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,False,True,False,False,False,False,False,True,False
0412_01,False,C/11/P,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,True,False,True,False,False,False,False,True,False
0413_01,False,F/92/P,18.0,0.0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,False,True,False,False,False,False,False,True,False
0415_01,True,G/60/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,False,True,False,False,False,False,False,True,False
0417_01,True,B/18/P,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,True,False,True,False,False,True,False,False,False
0417_02,False,B/18/P,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,False,False,True,False,False,True,False,False,False
